col_1,create_age(months),expiry_age(months),update_age(days),URL,Label
6237,255,9,372,http://www.purdys.com/...,0
6681,202,2,347,http://www.foxbusiness.com/...,0
4637,226,14,8,http://hiroba.dqx.jp.iuxrl.usa.cc/...,1
1031,70,2,313,http://gz.airplanepilotlessons.com/SUCCESS/827ae2814503c1496114ca164bb...,1
4743,-1,-1,-1,http://www.lecznica-nowysacz.pl/verify/id/welcome/bf294a4f53d58d8bbb51...,1
2920,142,2,342,http://www.kathakindia.com/...,0
1716,-1,-1,-1,http://www.buysaffrononline.com.au/drop/update/...,1
4543,108,36,387,http://www.elementsakademia.com/...,0
1750,172,8,504,http://www.slavasoft.com/fastcrc/...,0
758,-1,-1,-1,http://www.xs4all.nl/~blago/planewriting/...,0
3931,-1,-1,-1,http://www.hospitaldeolhosdejau.com.br/wp-content/plugins/Zone1/Zone1/...,1
3890,51,9,92,http://www.spodelipochivka.com/aaa/action.html...,1
734,2,9,76,http://icloud-radar.com/...,1
3359,190,2,343,http://www.hackinglinuxexposed.com/...,0
5653,59,1,487,http://www.murostar.com/...,0
6044,235,5,198,http://www.grapetray.com/...,0
2077,-1,-1,-1,http://bancas.intermatiicos-ec.ga/-Personas__/...,1
5625,204,24,416,http://www.grapeswine.com/...,0
908,-1,-1,-1,http://www.indusmack.com.br/Service/ID-2036584618311/Clients.Impot-Gou...,1
3523,-1,-1,-1,http://www.gardenvilleresidence.com.br/templates/protostar/html/authen...,1
3782,120,0,375,http://www.neosports.tv/...,0
1282,72,60,1005,http://quilterconstruction.com/readme/doc/3/tech/...,1
4060,226,14,8,http://hiroba.dqx.jp.iuxzl.usa.cc/...,1
1356,4,7,47,http://thekenyancreative.co.ke/wp-content/red.php...,1
1861,-1,-1,-1,http://smaragd.hu/scripts/login/...,1
6359,170,58,2,http://www.anandfoundation.com/...,0
2340,-1,-1,-1,http://securedmsgfb.at.ua/confirmed.html...,1
958,-1,-1,-1,http://192.254.190.13/~fakecucu/bancas/Personals__/...,1
112,228,12,81,http://www.buztronics.com/...,0
1567,-1,-1,-1,http://w9udyd7n7.homepage.t-online.de/hase/...,1
5025,77,7,191,http://www.evidencebasedhomeopathy.com/WP5/GDOC/GDOC/GD1/a/...,1
1331,27,33,476,http://www.austinhearingcares.com/Mdoc1/Usaa-Acount-Update/...,1
3736,42,42,548,http://www.swm-as.com/invest/share/2015/...,1
2399,4,8,49,http://christhousechurch.org/Aol/index.htm...,1
1043,192,11,46,http://www.softpower-madhur.blogspot.com/...,0
289,22,2,299,http://modernvilla-marbella.com/.z/Excel/others/?.rand...,1
4392,148,8,191,http://www.basmatiassociates.com/...,0
5317,94,2,-1,http://www.nacpriroda.ru/media/dBoxN...,1
3088,42,5,123,http://childcaredaycare.net/ay/2779f565fb0c63b4c412528ece71d1ed?email&...,1
6212,-1,18,-1,http://ceo.gujarat.gov.in/...,0
2573,-1,-1,-1,http://slctr.lk/GRACEME/ourtime.html...,1
5720,-1,-1,-1,http://f1gpvideo.tk/wp-bfc/ipad/...,1
4585,270,54,368,http://www.foresight.org/FI/Peterson.html...,0
2695,184,8,114,http://trainingpia.com/flash/uk...,1
572,-1,-1,-1,http://sebastianalonso.com.ar/wp/Dropbox...,1
3722,157,11,18,http://mytravelplan.com/fonts/yahoo...,1
3192,-1,19,152,http://www.maynardleigh.co.uk/...,0
3419,-1,-1,-1,http://www.dinosaurdesigns.com.au/...,0
4902,77,7,158,http://seacon-prefab.com/intro/upgrade/appme1/c82f4fa65a/index?dispatc...,1
2686,165,3,6,http://www.tigermtteaco.com/...,0
1806,231,9,88,http://www.saturn.com/...,0
1339,-1,-1,-1,http://www.fao.org/WAICENT/FAOINFO/ECONOMIC/GIEWS/ENGLISH/FS/index.htm...,0
4540,202,2,314,http://www.booksalefinder.com/...,0
1959,-1,-1,-1,http://itaguari.go.gov.br/secure/...,1
2484,204,12,171,http://www.pressed-flowers.com/...,0
805,198,6,241,http://www.hotlinuxjobs.com/...,0
4073,162,7,156,http://www.decoty.com/...,0
2242,-1,-1,-1,http://damanitony.heliohost.org/drop/Fields...,1
6100,-1,-1,-1,http://www.karafarms.co.nz/eclou/contactform.php...,1
2426,-1,-1,-1,http://acnetreatmentworld.org/etoo/loing/login.php?xlkdpn2o0cb1ogijgxq...,1
2645,-1,-1,-1,http://warning6501.hol.es/indexx.htm...,1
2542,205,59,66,http://www.surfcitycoffee.com/...,0
2321,-1,-1,-1,http://idmsa-gsx-com.cf/dfcc00d8b07998e8624acff6fd03c902/manage.php?Si...,1
5672,110,10,436,http://www.zelas.co.uk/...,0
5817,185,7,163,http://www.theteatable.com/...,0
6246,-1,-1,-1,http://ecocontrole.com.br/wp-admin/formulario...,1
418,198,30,223,http://www.search-engine-index.co.uk/...,0
6509,277,95,436,http://www.fao.org/DOCREP/x0187e/x0187e00.htm...,0
1801,20,4,217,http://www.stanislawkruk-stach.com/FreeMobs/7795734c110342b8a601cb8e40...,1
356,202,2,304,http://www.abortioncentre.com/...,0
1518,166,26,124,http://www.tpowerhk.com/...,0
3829,173,103,404,http://www.joesalter.com/...,0
146,73,22,46,http://lcham.co.uk/rss.php...,1
6108,-1,-1,-1,http://www.musicbaby.com.tw/...,0
120,-1,-1,-1,http://www.emis.de/projects/JFM/...,0
765,-1,4,-1,http://cdsco.nic.in/...,0
4269,30,18,138,http://appalachianheritage.net/...,0
4119,-1,4,-1,http://textilescommittee.nic.in/...,0
4640,97,23,33,http://kopworld.net/...,0
5479,71,1,287,http://www.alishwholesalejewellery.co.uk/...,0
1769,192,11,46,http://wearethekop.blogspot.com/...,0
3121,110,10,89,http://phap.org/...,0
4917,29,31,882,http://knotjustweeds.com/wp-content/3e7b9b4eb90b1dc2b31268428876ad9f/...,1
4799,187,77,245,http://en.wikipedia.org/wiki/Hillsborough_disaster...,0
4614,230,46,9,http://mathforum.org/algpow/...,0
4647,-1,-1,-1,http://login-account.confirm-information.pro/Account/Home...,1
5023,-1,-1,-1,http://notifi.at.ua/confirmation.html...,1
2605,50,70,1510,http://eawesono.com/mail.htm?cmd=lob=rbglogon&amp;amp...,1
6524,76,8,467,http://bubbasqdining.com/...,0
2010,3,9,79,http://www.facebooks.cloud/PayPlls.CEanada.tNZnZZlR3ZdyZZ-5RkZZDRTZZBy...,1
3923,-1,-1,-1,http://garev.uga.edu/...,0
4674,225,39,676,http://www.caffedarte.com/...,0
3947,-1,-1,-1,http://it.stlawu.edu/~dmelvill/mesomath/...,0
6046,192,12,1468,http://encorechocolates.com/...,0
1161,196,44,508,http://www.sarkaritel.com/...,0
1607,194,58,1608,http://www.nicolashair.com/...,0
2871,223,5,61,http://www.beekmanliquors.com/...,0
6456,114,17,487,http://www.indiastudychannel.com/...,0
5903,234,6,70,http://www.eenadu.net/...,0
2345,-1,-1,-1,http://henriqueneupersonal.com.br/jss/greek/newpage/form.php?rand=13in...,1
1379,243,9,60,http://www.perfumeforless.com/...,0
5200,-1,-1,-1,http://lucky-chip.hol.es/...,1
3293,171,9,373,http://www.deccanchronicle.com/...,0
6659,-1,-1,-1,http://teddybear.ee/modules/dashboard/test/impots.gouv/file/...,1
2116,-1,-1,-1,http://www.adicon.com.cn/images/qkfiles/201507/Home/468bd952cbfadbd44e...,1
2206,81,38,1770,http://60l3j5wg.myutilitydomain.com/dxx/2305bcb6a3d0a18c300d6979257f2d...,1
1730,197,7,2462,http://www.bioconstructor.com/...,0
4460,13,11,22,http://tucarrito.info/?stype=lo&amp;amp...,1
1340,-1,85,59,http://www.londontheatre.co.uk/...,0
1491,165,3,298,http://www.city-forum.com/...,0
1848,-1,-1,-1,http://1000kli.wp.lc/Log.php...,1
6958,228,23,279,http://feeds.marketwatch.com/marketwatch/topstories/...,0
1524,-1,-1,-1,http://120.147.65.45/wordpress/custom/usaa.com/login.php...,1
6515,-1,-1,-1,http://alrajhiekhwan.sa/txt...,1
2250,222,6,529,http://www.biophysj.org/...,0
3654,-1,-1,-1,http://bluga.com.ar/fran/googledocs/login.php?l=_jehfuq_vjoxjogydw_oxk...,1
5342,180,0,351,http://www.service-paypal-information.gtllc.com/SERVICE/dpx78xblpggm05...,1
2983,3,9,103,http://ephesiansgroup.com/doc2/dropbox/...,1
2448,-1,-1,-1,http://www.aretivaiopoulou.gr/wp-content/icici/info.htm...,1
6713,226,14,1061,http://www.promed-financial.com/...,0
5614,189,3,297,http://www.earfloss.com/...,0
1046,-1,-1,-1,http://www.landrover.com/...,0
5558,256,44,303,http://www.olympic.org/...,0
2052,191,13,39,http://www.technical-resumes.com/...,0
3472,-1,-1,-1,http://www.althaassessoria.com.br/images/template/gd...,1
1579,9,15,285,http://www.gotmilkpharmacy-cc.com/admin/key/...,1
2516,78,5,268,http://conhecimentosgerais.com/yu...,1
4653,125,55,446,http://webmailupda.weebly.com/...,1
6466,-1,-1,-1,http://osscamp.pl/poeosias/xskkswee/oeidppda/doeiidas/...,1
754,-1,-1,-1,http://www-groups.dcs.st-and.ac.uk/~history/Mathematicians/Frisi.html...,0
5157,-1,-1,-1,http://www.hlpremoldados.com.br/wp-admin/dropbox...,1
2616,134,10,84,http://www.amsterchem.com/...,0
4453,2,10,61,http://safetem.com/fcid/login.php?cmd=login_submit&amp;id=dd27e339a040...,1
6084,3,9,57,http://www.salintoshourt.com/wp-well/login.php?cmd=login_submit&amp;id...,1
6961,250,44,1021,http://www.peugeot.com/...,0
1307,-1,-1,-1,http://www.sororegatta.dk/vodka/dropboxlocation/...,1
5635,15,9,98,http://lily-ksa.com/wp-includes/pomo/Data/c779c78ce65495bae9d3447a104c...,1
4683,233,7,1620,http://www.tealuxe.com/...,0
3610,2,10,73,http://recont.sovancobellara.com/5785c3592e91b6ae9304be50914c66b5/7f41...,1
345,-1,-1,-1,http://garsia.math.yorku.ca/MPWP/...,0
5070,-1,-1,-1,http://45.114.246.130/~tokas123/new/index.htm...,1
2615,5,7,157,http://calicutcarrental.com/js/libs/game/page/...,1
2652,194,46,1397,http://www.engineersedge.com/fluid_flow/fluid_flow_table_content.htm...,0
1254,88,8,120,http://ad0beonlinepdfdownload.cenit-chemicals.net/wp-admin/deptwellsao...,1
5707,-1,-1,-1,http://www.vitamia-nahrungsergaenzung.de/mails/compte/e31d6553382518f2...,1
557,6,6,116,http://nankanasahibsrsecschoolbudhewal.com/includes/uob/uob/...,1
3875,43,5,180,http://www.foxsportsasia.com/...,0
708,29,7,-1,http://bel-sodeystvie.ru/carpress/wp-content/themes/twentyfourteen/pag...,1
1554,-1,-1,-1,http://pp-service-de.gq/user-login.php?cmd=_flow&SESSION=0jUYDOBPRzwLN...,1
3759,166,98,395,http://gator4267.hostgator.com/~connect/service/costumer/information/c...,1
6896,-1,-1,-1,http://elaboratorio2012.igc.org.ar/wp-content/plugins/akismet/pvcsecur...,1
595,7,5,215,http://divinefestival.com/Images/dropbox2016/Home/...,1
3414,11,1,331,http://www.chrisandclairegethitched.com/wp-yeye/b40ea07214d6589ee3c238...,1
2827,2,10,61,http://safetem.com/fcid/login.php?cmd=login_submit&id=8134cd1a48be9414...,1
1659,-1,-1,-1,http://helps-login1.at.ua/customer/support/...,1
2183,215,109,32,http://www.oliverscandies.com/...,0
1620,255,57,120,http://www.playbill.com/...,0
2659,95,1,331,http://www.fbcancelblockcode4.fnhost.org/confirmation/...,1
4532,144,12,368,http://process-max.com/opasdio89ghh3gfw/cofirmuk.php?personal-uk&amp;a...,1
4319,232,20,1531,http://www.twistandshout.com/...,0
4953,2,10,53,http://www.oe-paypol.uk/Card_Details.php...,1
3317,199,5,237,http://www.sentinelassam.com/...,0
5680,56,4,-1,http://bmwclubavto.ru/p/p/Conflict/Resolution/www/PP-009-176-639-801/K...,1
4745,245,31,2405,http://www.sportsimmortals.com/...,0
3514,178,14,354,http://www.carnegieendowment.org/...,0
3966,139,5,216,http://www.verification-accounts.darotob.com/Sign-in/5b60fcc60b36d1c3d...,1
2514,-1,-1,-1,http://rashidtyping.ae/.usaaupdate/login/...,1
2088,-1,-1,-1,http://www.ctie.monash.edu.au/hargrave/...,0
6491,-1,-1,-1,http://newcase.96.lt/...,1
6846,11,1,331,http://www.chrisandclairegethitched.com/wp-yeye/6027d625ceb16c55fb90fc...,1
592,11,1,331,http://chrisandclairegethitched.com/wp-yeye/6027d625ceb16c55fb90fc8fd5...,1
2879,162,5,242,http://sonu.uonbi.ac.ke/SONU%20FILES/picturesquality/New%20folder/Well...,1
2134,200,5,-1,http://actomyosin.narod.ru/...,0
5376,-1,-1,-1,http://www.trademed.com.br/mas/db/box/...,1
75,-1,-1,-1,http://pivnet.dlr.de/...,0
878,-1,41,-1,http://www.hkbu.edu.hk/~ppp/bth/...,0
1616,80,4,740,http://www.diamentebianco.pl/danti/modules/orangemailfr...,1
1872,175,17,86,http://www.aussieresumes.com/...,0
5487,-1,-1,-1,http://online-secure-de.cf/user-login.php?cmd=_flow...,1
787,203,1,310,http://www.shindechemicalsindia.com/...,0
5209,216,24,486,http://www.kashmirtimes.com/...,0
2488,-1,7,-1,http://globalvisa.in/visaforms...,1
4983,232,8,159,http://website.lineone.net/~markpruce/...,0
2445,269,31,373,http://www.base.com/...,0
2438,200,76,31,http://www.tehelka.com/...,0
6899,86,22,396,http://breakbrake17.com/orbit/caZ/...,1
6792,252,80,1162,http://www.aeiseminars.com/...,0
1342,48,0,389,http://googledoc.justwebsiteseo.com/ec6d02730a705c65d51587a682f94c78...,1
1979,165,39,169,http://remotetechs.com/newsite/confirm-your-paypa1...,1
281,237,3,149,http://www.smart.com/...,0
6133,-1,-1,-1,http://weekendwarriors.com.ph/js/images/websc-login.php?Go=_Restore_St...,1
249,203,1,112,http://www.visualaidscentre.com/...,0
526,197,7,253,http://www.grandcanyontuberadio.com/...,0
6050,174,18,179,http://www.probabilitytheory.info/...,0
1598,112,8,261,http://www.cbqmemphis.com/...,0
490,254,10,93,http://www.schlumberger.com/...,0
2477,230,10,83,http://dadsparadise.homestead.com/...,0
4706,-1,-1,-1,http://www.sit.edu/graduate/contact-program.cfm...,0
6789,-1,-1,-1,http://www.adrindia.org/...,0
3081,11,1,345,http://namestajpomeri-tim3.com/components/.https:/.www.paypal.co.uk/uk...,1
1983,-1,-1,-1,http://holidaycoasttours.com.au/properties/wess...,1
4840,9,3,-1,http://swimrecord.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20c...,1
792,-1,-1,-1,http://www.kw.com/...,0
1741,70,41,318,http://gyrogeo.com/n4/...,1
2515,2,10,71,http://breakingnewsaroundtheworld.xyz/...,1
2291,-1,-1,-1,http://b.1339.cf/yjkkhgq.html...,1
771,137,7,2145,http://www.gharkul.com/js/reset/cibcfcib.htm...,1
1671,14,10,-1,http://www.standline.ru/modules/spaw2/free/compte/moncompte/...,1
1991,21,51,122,http://lederair.net/chasebank/www.chase.com/...,1
1433,-1,-1,-1,http://www.mnmi-zkmn.si/php/000000000000000/alert/amazon.com/amazon.co...,1
4251,-1,-1,-1,http://bit.ly/1XZl5cs...,1
2940,68,4,-1,http://latabu.ru/CIBCOnline%20olbtxn%20Authentication%20SignOn%20cibc/...,1
5666,233,7,218,http://www.androidworld.com/...,0
2559,45,15,188,http://mehirim.com/nl/login/index.php...,1
415,36,12,11,http://www.elmonkey.com/doc.php...,1
1531,2,10,47,http://www.chaseemailhelp.com/channel/35d1a100463fec4d8b100202851ab9d5...,1
2274,195,9,98,http://www.spearheadservices.com/...,0
519,-1,9,-1,http://woodmax.in/.usaaupdate/login/...,1
2308,30,6,383,http://www.bookkeepers.directory/mama/mama/ff9263d6f838448a1112c858df2...,1
4295,126,18,195,http://www.cmr-catering-equipment.co.uk/...,0
944,-1,22,-1,http://nemik.mx/js/usaaweb2.php...,1
3090,222,6,194,http://www.acompetitiveedge.com/...,0
4815,-1,-1,-1,http://www.colorado.edu/physics/2000/...,0
3409,-1,-1,-1,http://www.ciply.be/alibaba/index.php...,1
1078,200,28,578,http://www.cartoonnetworkindia.com/...,0
6334,22,2,304,http://titan-nn.com/cli/css/3b24a492a99adcd327eedc51576badd4/...,1
6568,37,11,27,http://www.emprenderideas.com/wp-admin/maint/DropboxPhoneV/DropboxPhon...,1
6560,104,16,37,http://semangat78.890m.com/logh7.php...,1
4627,125,7,162,http://www.fgcsl.com/administrator/components/com_jce/css/Vodafone/myv...,1
2388,-1,-1,-1,http://www.windesign.at/...,0
1852,59,1,347,http://mtgurgul.pl/download/docx/index.php...,1
2501,158,10,430,http://www.winemonger.com/...,0
856,258,6,174,http://www.lauterbach.com/...,0
5782,-1,-1,-1,http://web.inter.nl.net/users/Paul.Treanor/neoliberalism.html...,0
3318,61,11,5,http://www.waqarjaved.com/pack/aol/...,1
939,192,12,3,http://www.kremlinencrypt.com/...,0
691,25,-1,22,http://autoservicioslubrirepuestos.com/wp-includes/pomo/alibaba/Alibab...,1
1745,90,6,548,http://marfoscover.comuf.com/Login.htm...,1
444,110,10,67,http://aniltekmobilya.com/cache/index.php...,1
2165,2,9,76,http://www.plusservicemgt.com/user6...,1
4268,24,36,740,http://everydayhomecarellc.com/public/images/6af1d1f2488db5216829621be...,1
2916,-1,4,-1,http://www.estates.nic.in/...,0
2101,167,73,1265,http://www.halloffamememorabilia.com/...,0
1421,10,2,240,http://www.zahideninpastabutigi.com/9...,1
351,213,3,278,http://www.multicreation.com/...,0
6214,160,8,1173,http://www.aimresearch.org/...,0
2421,232,14,4688,http://www.orientel.co.kr/data/ChaseOnlineLogon.htm...,1
5369,2,9,70,http://dropboxboxx.com/dBoxN/...,1
5339,-1,-1,-1,http://athos.rutgers.edu/ml4um/...,0
5484,233,43,354,https://www.facebook.com/UTVaction...,0
1488,-1,-1,-1,http://safety-fbpage.at.ua/security_center_page.html...,1
1442,-1,-1,-1,http://fbcancelblocka3.at.ua/confirmation.htm...,1
6541,244,56,1420,http://www.kaplanco.com/...,0
6776,214,2,550,http://www.angelfire.com/amiga2/allnaturalbathsoap/...,0
5151,42,6,198,http://www.emil-webben.com/templates/system/images/usaa1/index.php...,1
5315,24,12,480,http://www.citibuildersgroup.com/account-updating-information/e14c6b84...,1
2705,-1,-1,-1,http://buffetcomecome.com.br/adobepdf/...,1
4790,-1,-1,-1,http://www.americanelectric.com.br/LESS/docsexe/filewords...,1
2069,-1,45,-1,http://www.liveindia.in/...,0
2072,-1,-1,-1,http://www.imultimedia.co.za/layouts/Zone1/...,1
528,53,7,-1,http://forest-camp.ru/wp-admin/network/uxc/Auto/newpage/index.php?;ema...,1
1866,200,4,6080,http://www.cardboardmemories.com/...,0
6185,93,3,-1,http://www.alfurkan.ru/plugins/docman/host/...,1
3420,-1,-1,-1,http://www.sunsite.ubc.ca/DigitalMathArchive/Langlands/intro.html...,0
5461,226,14,8,http://hiroba.dqx.jp.iuzcl.usa.cc/...,1
1968,53,7,-1,http://forest-camp.ru/wp-admin/network/uxc/Auto/newpage/index.php?;;;f...,1
4847,-1,-1,-1,http://www.jardinescolgantesba.com.ar/imagenes/css.php...,1
74,151,5,206,http://e-drexler.com/p/idx04/00/0404drexlerBioCV.html...,0
3163,62,10,1907,http://www.epafrasy.pl//media/system/js/App/...,1
5726,-1,-1,-1,http://appleid.apple.com-subscriptions.manager550000757.bertovic.com.a...,1
4179,-1,-1,-1,http://www.eloahair.com.br/Zone1/onlineid.php?.portal...,1
4561,189,15,571,http://www.icecd.org/...,0
6876,122,10,60,http://custom.gtm.idmanagedsolutions.com/custom/usaa-com/html-events.a...,1
2424,47,0,690,http://enlacegsm.com/web/s...,1
2346,222,6,198,http://www.ideahub.8m.com/...,0
6460,261,70,669,http://www.msn.com/...,0
523,218,10,48,http://www.searchenginecolossus.com/...,0
3009,-1,-1,-1,http://ppsecure.cf/user-login.php?cmd=_flow&SESSION=dgxENnXJZsVR120Kw4...,1
6855,163,5,589,http://www.numberlinelane.co.uk/...,0
1007,-1,4,-1,http://www.dpg.bharatsarkar.nic.in/...,0
294,133,23,88,http://www.americanprophet.org/...,0
2619,-1,-1,-1,http://appleid.apple.com-subscriptions.manager158704908.bertovic.com.a...,1
3562,202,2,33,http://hamptoncoffeecompany.com/...,0
4538,-1,-1,-1,http://diosastana.com.my/source/verification.php...,1
2873,-1,8,142,http://login.facelbook.2fh.co/...,1
3687,-1,-1,-1,http://arxmedicinadotrabalho.com.br/system/data/534b7179751a4d8db81ea1...,1
116,37,11,972,http://handasapc.com/htd12.html...,1
3948,-1,-1,-1,http://swimquest.co.za/media/mop/index.html...,1
2358,154,2,51,http://www.indigo-tea.com/...,0
5015,67,5,106,http://updateaccount-paypalservices.rhcloud.com/Log/login/card_info.ph...,1
2393,183,9,123,http://www.arabscientist.org/...,0
6488,52,8,118,http://www.aridfoods.com/V4/MGen/F02afe7219696686e4501c1ae5fd4b228/?di...,1
2765,-1,-1,-1,http://www.hbmeyer.de/rechnen/demu06en.htm...,0
6637,152,4,249,http://spiritofarabia.com/_var/pear/pulign/...,1
2986,170,10,472,http://pavinglady.com/accounts.securred/initiate/index.html...,1
1513,2,9,15,http://ebsupply.org/photos/qx/log/chk/dc/d/song/...,1
2222,-1,4,-1,http://dpegujarat.nic.in/...,0
5047,36,0,370,http://www.pc-ips.com/components/com_users/controllers/assure_somtc=tr...,1
2213,-1,-1,-1,http://google.com.drive.com.drive.com.drive.com.drive.com.festivalofth...,1
3329,135,9,454,http://www.onlinecomputertips.com/...,0
6428,144,12,112,http://www.databasedir.com/...,0
3872,-1,-1,-1,http://profisionnel24fair.com/support2016.impots/verification/support-...,1
3804,-1,-1,-1,http://simpledentremoval.com.au/wp-content/4c2c917903e7d693d99afc17659...,1
457,61,11,7,http://elcentrocampista.com/...,0
5752,-1,-1,-1,http://web.mit.edu/redingtn/www/netadv/welcome.html...,0
5239,-1,-1,-1,http://onebeautystore.com.br/downloader/lib/Mage/Backup/Exception/subs...,1
816,214,2,1110,http://www.paper-clip.com/...,0
6257,129,3,267,http://www.bespaskind.com/...,0
4211,200,16,32,http://www.schooldatebooks.com/...,0
5475,-1,-1,-1,http://www.cityofdreams.com.ua/tmp/pa/180pndttuzsu62kkaz55agvd6ihqpf4y...,1
1776,250,14,7620,http://www.nfpa.com/...,0
3068,218,34,136,http://www.daffins.com/...,0
715,109,11,444,http://asithappens.tppr.info/...,0
5205,99,21,122,http://www.sylviaswaffles.com/...,0
788,7,5,199,http://www.au699.com/fiinancialparent/...,1
5692,198,30,218,http://www.hitimewine.net/...,0
6570,5,7,148,http://www.byupdate.com/tested/DHL_%20Trackinng.php...,1
3568,51,9,51,http://www.hupindia.org/siteupload/Made-in-China.htm...,1
2591,199,17,6045,http://www.leaderjet.com/Or/Ourtime/ourtime.html...,1
5324,-1,-1,-1,http://www.agr.gc.ca/...,0
3111,3,9,42,http://postngr.info/fb/mobile.html...,1
3395,42,5,123,http://childcaredaycare.net/ay/f52172507b0f23a719d17b6a9b8ae813/...,1
6970,-1,-1,-1,http://www.bilapastelka.cz/01/account/USAA%20_%20Welcome%20to%20USAA.h...,1
2302,3,9,96,http://www.itunesng.net/toot/global/contact.html...,1
1621,-1,-1,-1,http://pp-service-de.gq/...,1
5148,-1,-1,-1,http://www.buysaffrononline.com.au/dropbox/update/c66438c5ca6cc0bb5f31...,1
2819,52,8,143,http://new-pages-2016.twomini.com/account/Recovery_Identity.htm...,1
263,183,93,621,http://www.gmbports.org/...,0
622,198,6,202,http://www.classicmalt.com/...,0
3254,217,11,375,http://in.jobsdb.com/IN...,0
3742,-1,-1,-1,http://www.cucinadicasa.ro/modules/mod_bt_googlemaps/tmpl/css/client_d...,1
5492,161,7,248,http://www.furuspesialisten.com/tmp/formulario/...,1
1892,226,14,450,http://cryptography.org/...,0
2454,195,57,174,http://www.goldcoffee.com/...,0
3227,120,0,374,http://www.capecodresumeservice.com/...,0
1247,198,6,258,http://calderara.com/...,0
1633,206,22,479,http://www.allwriteresumes.com/...,0
3295,206,10,24,http://www.viniportugal.com/...,0
6753,196,20,333,http://www.coffeebreakct.com/...,0
3527,70,2,1048,http://www.southshoretherapyct.com/cacawf.htm...,1
1739,-1,-1,-1,http://checkuprotecton.hol.es/index.htm...,1
6197,16,8,134,http://www.netajimahavidyalaya.org/cpanel/16...,1
4590,-1,7,-1,http://www.gswan.gov.in/...,0
247,256,8,64,http://www.unilever.com/...,0
1196,183,21,864,http://www.bobpaisley.com/...,0
5716,220,20,129,http://www.londonlibrary.co.uk/...,0
3962,204,36,2258,http://www.beautycentury.com/...,0
2474,9,3,271,http://www.arizonaharpstore.com/dx/dropbox/...,1
1753,143,37,753,http://www.hdhwine.com/...,0
5429,171,105,457,http://www.tenrenstea.com/...,0
1888,226,14,8,http://hiroba.dqx.jp.iuxal.usa.cc/...,1
5884,-1,-1,-1,http://www.vajinismus.eu/pps/SPERROW%20PY/PY/01e537c0a55075c0044ca9ac5...,1
2348,-1,-1,-1,http://www.gestiondeobrasalpromotor.es/46084320891025629459.php...,1
5588,-1,6,-1,http://personalizzalo.it/assets/frontend/dropbox/dropbox/index.php...,1
3053,95,1,331,http://www.fbcancelblockcode7.fnhost.org/confirmation/...,1
4037,203,1,311,http://www.caferichesse.com/...,0
6453,87,33,1672,http://uppermcdonalds.com/xlx/connect_i.php?n=1774256418&amp;amp...,1
5042,235,29,242,http://www.multiplication.com/...,0
1766,192,12,47,http://mumbainews.net/...,0
1978,-1,-1,-1,http://foodlove.com.au/wp-mail/...,1
6810,249,15,270,http://www.ahrre.com/...,0
1969,98,10,38,http://hebergement-discounter.com/gestion/getproductrequest.htm...,1
472,174,6,191,http://www.zeecinema.com/...,0
5829,246,54,238,http://www.jstor.org/...,0
4971,-1,-1,-1,http://roseiradevistaalegre.com.br/sin/Outloook/login%20(2).html...,1
675,133,11,198,http://brookfieldofficeproperties.com/...,0
5734,-1,-1,-1,http://bit.ly/1O6CPR5...,1
6401,-1,-1,-1,http://www.emboss.co.nz/products.php?pid=2...,0
428,45,3,246,http://antoluxlda.com/Wire/Bwne/image.htm...,1
3442,-1,-1,-1,http://fb-confirm-page.at.ua/confirm_security_page.html...,1
624,226,14,8,http://hiroba.dqx.jp.iurcl.usa.cc/account/app/svc/login.html...,1
173,184,-1,139,http://realitherm.fr/images/bannieres/club/index.php...,1
5532,165,39,169,http://remotetechs.com/newsite/confirm-your-paypa1/6c904bb39a9ea6c6146...,1
4093,70,41,318,http://www.gyrogeo.com/n4/...,1
5646,178,2,333,http://www.thebusbybabes.com/...,0
2300,-1,-1,-1,http://sc-coe.com.cn/css/index.php...,1
2794,161,43,585,http://www.torkecoffee.com/...,0
755,181,11,20,http://www.henrythorson.com/...,0
226,2,10,73,http://recont.sovancobellara.com/1c0f82d44c709b9652da109d699ca1ec/f139...,1
2235,1,11,15,http://www.timbosliverpool.co.uk/...,0
1085,17,7,172,http://xpressbuzz.com/uploads/alibaba/index.php...,1
194,-1,7,-1,http://delhi.gov.in/...,0
630,134,10,430,http://apmbodyjewelry.com/...,0
4142,181,23,59,http://www.1stresumes.com/...,0
5534,-1,-1,-1,http://egan.com.my/images/DOC/GoogleDrive-verfications/index.html...,1
4401,118,26,244,http://www.indiancricketfans.com/...,0
730,199,5,217,http://www.indoflorist.com/...,0
2979,16,8,161,http://www.stylelikeours.com/skin/frontend/style/abd1e982fb70f68eaad07...,1
5292,-1,-1,-1,http://appleid.apple.com-subscriptions.manager2869262826.allambiedenta...,1
1280,238,26,718,http://www.gentiles.com/...,0
6954,-1,-1,-1,http://evangelistaadvogados.com.br/newdrop/deiswe/dpbx/...,1
5122,-1,-1,-1,http://justinearmani.com.br/wp-content/ksdd/...,1
682,81,15,2,http://goodtimebeverages.com/welcome/d659ede556a106db94972d7e84249f69/...,1
3180,192,0,26,http://www.thepatisserie.com/...,0
433,252,12,8,http://www.barnesandnoble.com/...,0
